id,houzui,date,time,evlo,evla,stlo,stla,dist,depmax,mag,az,baz,sn
X1.51058.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,101.483,27.133,422.952,1087.21,4.7,357.741,177.67,4.41366
X1.53050.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,99.8985,26.8405,428.37,533.802,4.7,335.989,155.25,4.32946
X1.53052.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,100.398,27.1527,443.149,967.698,4.7,343.71,163.179,4.48127
X1.53012.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,100.024,27.247,465.053,660.489,4.7,339.71,159.018,4.50558
X1.53051.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,100.411,27.4246,471.719,976.297,4.7,344.921,164.393,4.49386
X1.53049.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,99.6386,27.2991,485.318,672.144,4.7,335.743,154.887,4.12183
X1.53015.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,99.172,27.097,487.468,429.549,4.7,329.688,148.637,4.30478
X1.53011.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,100.064,27.4978,489.776,689.629,4.7,341.307,160.63,4.46014
X1.51056.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,101.934,27.7508,491.897,3408.44,4.7,3.25973,183.381,4.16488
X1.51057.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,101.468,27.7561,492.005,1016.23,4.7,357.893,177.814,4.50116
X1.53053.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,100.64,27.7747,504.059,1113.64,4.7,348.585,168.151,4.40751
X1.53014.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,99.087,27.364,517.174,494.839,4.7,330.6,149.508,4.382
X1.53016.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,99.4114,27.6054,525.621,488.229,4.7,335.1,154.142,3.81737
X1.51051.02.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,101.637,28.3048,552.469,846.077,4.7,359.854,179.848,4.40748
X1.53008.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,99.4916,28.0261,564.801,413.024,4.7,337.888,156.956,4.36037
X1.53009.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,99.7434,28.1529,568.774,623.081,4.7,340.741,159.916,4.41303
X1.51053.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,100.859,28.5401,583.953,1144.47,4.7,352.361,172.016,4.43233
X1.53005.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,98.9073,28.0673,593.803,448.401,4.7,332.952,151.768,4.47903
X1.51049.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,100.351,28.5606,595.216,1377.72,4.7,347.642,167.076,3.63603
X1.53006.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,99.293,28.249,595.233,400.582,4.7,337.091,156.07,4.44798
X1.51052.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,99.255,28.4178,613.857,429.52,4.7,337.483,156.442,4.4383
X1.53007.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,99.6839,28.5757,614.873,565.677,4.7,341.732,160.875,4.50347
X1.51047.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,99.8922,28.718,623.598,798.338,4.7,343.979,163.21,4.48913
X1.53004.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,98.9106,28.4908,635.397,443.901,4.7,334.983,153.791,4.32049
X1.51048.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,100.298,29.0377,647.959,852.528,4.7,348.239,167.645,4.4052
X1.51046.01.BHZ,25to20,2013-02-20,05:02:08.86,101.651,23.318,99.2872,28.8089,652.645,462.698,4.7,339.26,158.226,3.82131
X1.53003.01.BHZ,25to20,2013-02-20,05:02:08.85,101.651,23.318,98.685,28.7346,669.437,500.235,4.7,334.312,153.016,4.44872
X1.53057.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.48,26.7524,24.9634,295.262,4.3,262.48,82.369,4.32724
X1.53058.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.493,26.5426,35.449,444.631,4.3,221.586,41.4803,4.30553
X1.53060.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,101.028,26.4411,48.1126,237.741,4.3,141.68,321.814,4.39573
X1.53052.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.398,27.1527,52.6009,401.574,4.3,321.396,141.247,4.42614
X1.53059.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.596,26.2944,55.64,234.311,4.3,193.822,13.7627,4.37546
X1.53055.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.842,27.2945,57.8707,261.358,4.3,11.1358,191.187,4.41654
X1.53144.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,101.19,26.3549,65.9469,302.398,4.3,135.765,315.97,4.32509
X1.53030.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.17,26.36,72.7324,349.28,4.3,230.108,49.8597,4.33148
X1.53051.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.411,27.4246,77.8638,380.029,4.3,336.181,156.037,4.41461
X1.51058.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,101.483,27.133,84.3514,448.018,4.3,62.383,242.723,4.34457
X1.53031.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.252,26.1294,86.5652,242.894,4.3,213.449,33.2379,4.27766
X1.53012.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.024,27.247,86.8915,305.839,4.3,306.517,126.199,4.44804
X1.53029.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.896,26.538,87.235,445.392,4.3,252.125,71.7531,4.47518
X1.53011.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.064,27.4978,103.132,257.625,4.3,320.41,140.109,4.44073
X1.53053.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.64,27.7747,110.342,265.911,4.3,355.434,175.394,4.39051
X1.53049.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.6386,27.2991,122.427,312.901,4.3,298.145,117.652,4.41256
X1.51057.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,101.468,27.7561,130.371,178.9,4.3,33.955,214.292,4.19205
X1.53032.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.43,26.204,144.487,386.997,4.3,243.975,63.3986,4.35359
X1.51055.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.85,28.1583,152.962,194.362,4.3,4.43451,184.49,4.28534
X1.53015.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.172,27.097,158.52,303.692,4.3,283.065,102.364,4.44976
X1.51056.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,101.934,27.7508,160.516,253.102,4.3,47.7594,228.309,4.44605
X1.53014.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.087,27.364,175.177,226.645,4.3,291.967,111.223,4.4319
X1.53008.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.4916,28.0261,184.335,206.755,4.3,318.682,138.115,4.08647
X1.51051.02.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,101.637,28.3048,191.068,204.809,4.3,27.7738,208.191,4.35228
X1.51053.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.859,28.5401,195.233,184.882,4.3,3.73427,183.794,3.79719
X1.53155.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,102.571,26.1744,195.632,285.6,4.3,109.721,290.538,4.36262
X1.51049.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.351,28.5606,200.581,178.098,4.3,349.372,169.197,4.32488
X1.53006.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.293,28.249,215.759,149.398,4.3,319.211,138.551,4.28284
X1.53007.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.6839,28.5757,223.908,220.624,4.3,332.82,152.337,4.32773
X1.51047.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.8922,28.718,229.846,196.634,4.3,339.155,158.768,4.44825
X1.51052.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.255,28.4178,232.443,141.339,4.3,321.577,140.897,4.23081
X1.51048.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.298,29.0377,253.547,165.852,4.3,350.453,170.252,4.33815
X1.53004.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,98.9106,28.4908,260.877,116.723,4.3,316.95,136.111,4.30393
X1.51060.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.3555,29.0113,281.624,155.71,4.3,331.619,150.979,4.28485
X1.53032.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.43,26.204,46.3291,13460.8,5.4,316.206,136.066,4.45723
X1.53031.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.252,26.1294,56.1173,26085.2,5.4,63.2785,243.497,4.42745
X1.53030.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.17,26.36,65.777,14984.4,5.4,39.5023,219.686,4.44024
X1.53029.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.896,26.538,71.8878,2558.18,5.4,11.6131,191.677,4.22467
X1.53059.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.596,26.2944,95.0455,19838.1,5.4,62.6338,243.004,4.39721
X1.53058.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.493,26.5426,102.615,14622.5,5.4,46.1203,226.446,4.36086
X1.53050.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.8985,26.8405,104.965,3175.41,5.4,8.04029,188.106,4.38948
X1.53057.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.48,26.7524,119.042,9454.01,5.4,37.5607,217.882,4.3023
X1.53145.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.081,26.0078,133.737,12034.1,5.4,84.7065,265.286,4.25499
X1.53060.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.028,26.4411,140.956,10645.8,5.4,64.6757,245.236,4.28521
X1.53015.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.172,27.097,144.377,2362.39,5.4,336.571,156.314,4.39037
X1.53012.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.024,27.247,151.433,3297.6,5.4,10.2938,190.415,4.23933
X1.53144.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.19,26.3549,152.409,9042.26,5.4,70.4862,251.117,4.22828
X1.53052.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.398,27.1527,152.8,2981.84,5.4,24.8272,205.115,4.19902
X1.53049.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.6386,27.2991,155.143,2954.53,5.4,355.894,175.844,4.46624
X1.53014.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.087,27.364,174.901,2239.99,5.4,337.943,157.647,3.99879
X1.53011.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.064,27.4978,179.485,2575.05,5.4,9.93092,190.071,4.17673
X1.53051.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.411,27.4246,181.003,1623.22,5.4,21.1475,201.442,3.88783
X1.53055.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.842,27.2945,188.678,3306.69,5.4,34.9317,215.418,4.38473
X1.53016.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.4114,27.6054,191.678,3808.88,5.4,349.931,169.779,3.99041
X1.53010.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.207,27.7992,214.992,985.126,5.4,12.0727,192.278,3.8895
X1.51058.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,101.483,27.133,219.989,6722.04,5.4,51.3225,232.092,4.43908
X1.53053.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.64,27.7747,225.483,1328.81,5.4,22.8787,203.278,3.66321
X1.51054.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.732,27.8002,231.773,1506.56,5.4,24.6596,205.1,3.94844
X1.53008.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.4916,28.0261,236.705,2125.84,5.4,353.816,173.699,4.27551
X1.53009.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.7434,28.1529,249.355,2139.64,5.4,359.833,179.83,4.31403
X1.53005.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,98.9073,28.0673,254.06,369.701,5.4,340.946,160.565,3.8208
X1.53006.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.293,28.249,263.939,1588.15,5.4,350.196,169.989,4.37477
X1.51057.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,101.468,27.7561,267.028,6752.08,5.4,39.3438,220.115,4.2324
X1.51055.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.85,28.1583,272.689,1838.6,5.4,23.3192,203.816,4.07749
X1.51052.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.255,28.4178,283.01,2101.02,5.4,350.112,169.887,4.3788
X1.53155.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,102.571,26.1744,283.887,7611.61,5.4,83.2944,264.526,4.15765
X1.53007.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.6839,28.5757,296.286,1954.45,5.4,358.734,178.703,4.10504
X1.51056.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.934,27.7508,298.412,5703.34,5.4,46.1808,227.161,4.3062
X1.53004.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,98.9106,28.4908,298.636,1919.71,5.4,344.003,163.621,4.09649
X1.51049.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.351,28.5606,300.478,1447.13,5.4,11.2777,191.551,3.90463
X1.51053.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.859,28.5401,312.197,1659.36,5.4,20.3369,200.841,4.16997
X1.51047.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.8922,28.718,312.296,1798.91,5.4,2.53655,182.601,4.01783
X1.51051.02.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,101.637,28.3048,325.301,3601.36,5.4,34.6674,215.522,4.54779
X1.51046.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.2872,28.8089,325.306,2093.96,5.4,351.999,171.787,4.09033
X1.53003.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,98.685,28.7346,331.071,1414.37,5.4,341.662,161.175,3.70916
X1.53031.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.252,26.1294,342.8,238.888,4.3,344.338,163.954,4.53221
X1.53059.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.596,26.2944,352.974,216.975,4.3,350.535,170.293,4.54235
X1.53144.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,101.19,26.3549,354.754,190.864,4.3,0.211306,180.217,4.50634
X1.53155.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,102.571,26.1744,363.283,133.84,4.3,22.5763,203.155,4.39308
X1.53060.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,101.028,26.4411,364.612,184.914,4.3,357.667,177.605,4.47619
X1.53030.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.17,26.36,369.619,220.182,4.3,344.213,163.794,4.3821
X1.53032.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.43,26.204,381.464,192.576,4.3,332.747,152.021,4.50733
X1.53058.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.493,26.5426,381.854,211.628,4.3,349.712,169.426,4.37696
X1.53029.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.896,26.538,396.746,199.111,4.3,341.219,160.684,4.38828
X1.53057.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.48,26.7524,404.947,174.613,4.3,350.14,169.848,4.43249
X1.51058.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,101.483,27.133,442.043,141.428,4.3,3.93995,184.069,4.17734
X1.53052.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.398,27.1527,450.048,176.8,4.3,350.113,169.784,4.50398
X1.53055.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.842,27.2945,460.099,182.953,4.3,355.864,175.722,4.43877
X1.53012.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.024,27.247,468.233,171.527,4.3,345.872,165.384,4.39887
X1.53051.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.411,27.4246,479.515,183.335,4.3,350.905,170.579,4.44981
X1.53015.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.172,27.097,481.458,169.204,4.3,335.587,154.74,4.39834
X1.53011.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.064,27.4978,494.246,169.426,4.3,347.13,166.657,4.47366
X1.51056.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,101.934,27.7508,515.084,109.97,4.3,8.34629,188.67,4.35091
X1.51054.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.732,27.8002,516.837,193.834,4.3,355.127,174.936,4.2275
X1.53010.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.207,27.7992,523.937,165.791,4.3,349.476,169.061,4.39809
X1.51055.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.85,28.1583,555.555,178.167,4.3,356.677,176.536,4.33864
X1.53008.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.4916,28.0261,565.83,161.918,4.3,342.946,162.221,4.0623
X1.51051.02.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,101.637,28.3048,572.678,111.844,4.3,4.5234,184.722,4.0504
X1.53006.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.293,28.249,595.421,131.767,4.3,341.885,161.071,4.35335
X1.51053.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.859,28.5401,597.745,192.32,4.3,357.012,176.874,4.23187
X1.51049.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.351,28.5606,604.852,174.973,4.3,352.31,171.952,4.24861
X1.51052.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.255,28.4178,614.33,149.415,4.3,342.122,161.29,4.38663
X1.53007.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.6839,28.5757,619.174,147.082,4.3,346.333,165.684,4.39386
X1.51047.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.8922,28.718,629.881,151.585,4.3,348.486,167.926,4.49893
X1.53004.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,98.9106,28.4908,633.534,146.517,4.3,339.464,158.481,4.379
X1.51046.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.2872,28.8089,654.593,170.168,4.3,343.603,162.779,3.5766
X1.53032.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,99.43,26.204,38.3586,3765.12,5.3,314.104,133.983,4.275
X1.53031.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,100.252,26.1294,57.6965,9489.45,5.3,71.2818,251.52,4.42182
X1.53030.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,100.17,26.36,63.9336,4726.02,5.3,46.4705,226.674,4.46443
X1.53029.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,99.896,26.538,66.453,1312.13,5.3,16.5921,196.676,4.2357
X1.53059.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,100.596,26.2944,96.3073,7072.61,5.3,67.4167,247.807,4.43236
X1.53058.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,100.493,26.5426,101.524,4855.98,5.3,50.6162,230.963,4.39482
X1.53015.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,99.172,27.097,136.404,1394.87,5.3,337.171,156.934,3.94733
X1.53145.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,101.081,26.0078,137.807,4831.12,5.3,87.6503,268.25,4.36732
X1.53060.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,101.028,26.4411,142.393,3983.38,5.3,67.8866,248.467,4.37243
X1.53012.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,100.024,27.247,145.723,927.39,5.3,12.4989,192.641,3.65025
X1.53144.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,101.19,26.3549,154.625,3638.56,5.3,73.3804,254.031,4.3068
X1.53011.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,100.064,27.4978,173.721,701.141,5.3,11.765,191.925,3.01661
X1.51058.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,101.483,27.133,219.462,2723.11,5.3,53.4141,234.204,4.41157
X1.53053.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,100.64,27.7747,221.141,732.134,5.3,24.6178,205.038,3.77051
X1.51054.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,100.732,27.8002,227.645,699.731,5.3,26.3824,206.844,3.84049
X1.53006.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,99.293,28.249,256.551,869.68,5.3,350.916,170.729,3.92442
X1.51057.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,101.468,27.7561,264.802,2509.14,5.3,41.005,221.797,4.24466
X1.51052.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,99.255,28.4178,275.615,819.256,5.3,350.779,170.574,3.58384
X1.53155.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,102.571,26.1744,287.687,3033.39,5.3,84.7117,265.964,4.2906
X1.53007.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,99.6839,28.5757,289.484,407.314,5.3,359.58,179.57,3.54699
X1.51049.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,100.351,28.5606,294.813,429.797,5.3,12.3761,192.67,3.3271
X1.51056.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,101.934,27.7508,297.121,2114.7,5.3,47.7019,228.704,4.37831
X1.51047.01.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,99.8922,28.718,305.804,642.442,5.3,3.4194,183.505,3.75213
X1.51046.01.BHZ,25to20,2013-04-17,01:46:06.06,99.7056,25.9633,99.2872,28.8089,318.025,729.413,5.3,352.618,172.426,3.83515
X1.51051.02.BHZ,25to20,2013-04-17,01:46:06.07,99.7056,25.9633,101.637,28.3048,322.423,1380.53,5.3,35.9893,216.866,4.33599
X1.53032.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,99.43,26.204,60.357,287.475,4.1,323.89,143.735,4.34916
X1.53031.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.252,26.1294,61.7712,147.574,4.1,48.9935,229.196,4.37559
X1.53030.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.17,26.36,76.3734,437.309,4.1,30.1319,210.3,4.41188
X1.53029.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.896,26.538,86.423,490.659,4.1,7.29486,187.343,4.47404
X1.53059.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.596,26.2944,100.12,180.847,4.1,53.9087,234.262,4.43739
X1.53058.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.493,26.5426,111.507,181.52,4.1,39.195,219.505,4.49659
X1.53057.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.48,26.7524,129.601,234.269,4.1,32.2089,212.514,4.36334
X1.53060.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.028,26.4411,145.137,127.81,4.1,58.623,239.167,4.34671
X1.53144.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.19,26.3549,154.992,154.578,4.1,64.7235,245.337,4.40952
X1.53015.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.172,27.097,159.85,111.011,4.1,337.61,157.338,4.3636
X1.53052.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.398,27.1527,165.497,210.906,4.1,21.5095,201.781,4.46067
X1.53012.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.024,27.247,165.983,247.611,4.1,8.16892,188.275,4.42491
X1.53014.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,99.087,27.364,190.429,55.4383,4.1,338.706,158.395,4.22794
X1.53011.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.064,27.4978,194.055,237.924,4.1,8.14288,188.267,4.47367
X1.53051.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.411,27.4246,194.212,219.292,4.1,18.5644,198.843,4.46056
X1.51058.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,101.483,27.133,227.25,75.0103,4.1,47.7687,228.521,3.96168
X1.53010.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.207,27.7992,229.323,225.788,4.1,10.4281,190.617,4.4061
X1.53053.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.64,27.7747,238.398,216.95,4.1,20.6843,201.067,4.21187
X1.51054.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.732,27.8002,244.406,216.042,4.1,22.4278,202.852,4.17596
X1.53005.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,98.9073,28.0673,269.686,252.068,4.1,341.316,160.92,3.73531
X1.51057.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.468,27.7561,276.916,90.5509,4.1,36.7882,217.542,4.3642
X1.53006.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.293,28.249,279.626,146.499,4.1,350.035,169.812,4.33356
X1.51055.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.85,28.1583,285.507,190.453,4.1,21.4703,201.95,4.36886
X1.51052.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,99.255,28.4178,298.698,119.045,4.1,349.967,169.726,4.27352
X1.51056.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.934,27.7508,306.769,58.257,4.1,43.6786,224.641,4.13749
