id,houzui,date,time,evlo,evla,stlo,stla,dist,depmax,mag,az,baz,sn,深度,震级类型,震级大小,节面I,,,节面II,,,P轴,,T轴,,B轴,,矩心深度,矩震级,方法
X1.53015.01.BHZ,25to20,2013-02-19,07:55:42.58,104.965,28.3539,99.172,27.097,587.933,272.942,4.7,257.651,74.9678,4.46263,10,MS,4.5,79,56,133,200,53,45,140,2,48,56,231,34,6,4.4,CAP
X1.53014.01.BHZ,25to20,2013-02-19,07:55:42.59,104.965,28.3539,99.087,27.364,589.178,316.212,4.7,260.647,77.9129,3.97828,10,MS,4.5,79,56,133,200,53,45,140,2,48,56,231,34,6,4.4,CAP
X1.53004.01.BHZ,25to20,2013-02-19,07:55:42.59,104.965,28.3539,98.9106,28.4908,593.337,338.539,4.7,272.898,90.0293,4.43392,10,MS,4.5,79,56,133,200,53,45,140,2,48,56,231,34,6,4.4,CAP
X1.53005.01.BHZ,25to20,2013-02-19,07:55:42.58,104.965,28.3539,98.9073,28.0673,595.491,310.502,4.7,268.371,85.5203,4.42527,10,MS,4.5,79,56,133,200,53,45,140,2,48,56,231,34,6,4.4,CAP
X1.51051.02.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,101.637,28.3048,313.557,99.4904,4.2,270.435,88.9257,3.56488,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51057.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,101.468,27.7561,336.828,40.8851,4.2,260.087,78.5127,4.32537,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51053.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,100.859,28.5401,390.147,68.3022,4.2,274.515,92.6316,3.86477,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51054.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,100.732,27.8002,407.328,48.0984,4.2,262.824,80.9043,4.10293,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53144.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,101.19,26.3549,421.224,34.2673,4.2,239.707,58.042,3.20589,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53051.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,100.411,27.4246,446.681,41.5504,4.2,258.193,76.1348,4.00699,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51048.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,100.298,29.0377,450.407,66.0064,4.2,281.241,99.074,3.82273,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53052.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,100.398,27.1527,456.082,32.3769,4.2,254.551,72.4969,3.50291,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53057.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,100.48,26.7524,463.779,27.5981,4.2,249.008,67.0054,3.32457,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53011.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,100.064,27.4978,478.295,55.3064,4.2,260.128,77.9062,4.0981,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51047.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,99.8922,28.718,485.682,60.6129,4.2,276.373,94.0251,4.01803,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53012.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,100.024,27.247,488.703,33.3961,4.2,257.035,74.8037,3.91766,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53007.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,99.6839,28.5757,505.197,62.1473,4.2,274.427,91.9848,3.37493,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53049.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,99.6386,27.2991,524.223,44.3356,4.2,258.745,76.3329,4.09153,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53008.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,99.4916,28.0261,525.598,56.926,4.2,267.698,85.1875,2.89442,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53029.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,99.896,26.538,526.611,32.0677,4.2,249.117,66.8535,3.32424,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51060.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,99.3555,29.0113,540.9,71.2816,4.2,279.437,96.8211,4.1011,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53006.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,99.293,28.249,543.576,53.0917,4.2,270.471,87.8576,3.30519,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51046.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,99.2872,28.8089,545.345,40.7493,4.2,277.01,94.3702,3.00328,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.51052.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,99.255,28.4178,546.919,36.7968,4.2,272.447,89.8083,3.62813,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53002.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,99.0228,28.9519,572.422,33.6075,4.2,278.4,95.6279,4.23074,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53015.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,99.172,27.097,574.558,37.5294,4.2,257.673,75.0519,4.02768,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53014.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,99.087,27.364,575.867,89.5449,4.2,260.738,78.0664,3.2967,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53004.01.BHZ,25to20,2013-02-19,08:25:51.77,104.834,28.3206,98.9106,28.4908,580.67,36.3085,4.2,273.262,90.4572,4.06442,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53005.01.BHZ,25to20,2013-02-19,08:25:51.76,104.834,28.3206,98.9073,28.0673,582.514,51.0345,4.2,268.634,85.8469,3.91184,8,ML,4.1,159,66,152,261,65,27,210,1,120,36,302,54,,,CAP
X1.53057.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.48,26.7524,24.9634,295.262,4.3,262.48,82.369,4.32724,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53058.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.493,26.5426,35.449,444.631,4.3,221.586,41.4803,4.30553,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53060.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,101.028,26.4411,48.1126,237.741,4.3,141.68,321.814,4.39573,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53052.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.398,27.1527,52.6009,401.574,4.3,321.396,141.247,4.42614,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53059.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.596,26.2944,55.64,234.311,4.3,193.822,13.7627,4.37546,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53055.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.842,27.2945,57.8707,261.358,4.3,11.1358,191.187,4.41654,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53144.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,101.19,26.3549,65.9469,302.398,4.3,135.765,315.97,4.32509,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53030.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.17,26.36,72.7324,349.28,4.3,230.108,49.8597,4.33148,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53051.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.411,27.4246,77.8638,380.029,4.3,336.181,156.037,4.41461,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51058.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,101.483,27.133,84.3514,448.018,4.3,62.383,242.723,4.34457,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53031.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.252,26.1294,86.5652,242.894,4.3,213.449,33.2379,4.27766,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53012.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.024,27.247,86.8915,305.839,4.3,306.517,126.199,4.44804,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53029.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.896,26.538,87.235,445.392,4.3,252.125,71.7531,4.47518,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53011.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.064,27.4978,103.132,257.625,4.3,320.41,140.109,4.44073,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53053.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.64,27.7747,110.342,265.911,4.3,355.434,175.394,4.39051,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53049.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.6386,27.2991,122.427,312.901,4.3,298.145,117.652,4.41256,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51057.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,101.468,27.7561,130.371,178.9,4.3,33.955,214.292,4.19205,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53032.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.43,26.204,144.487,386.997,4.3,243.975,63.3986,4.35359,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51055.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.85,28.1583,152.962,194.362,4.3,4.43451,184.49,4.28534,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53015.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.172,27.097,158.52,303.692,4.3,283.065,102.364,4.44976,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51056.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,101.934,27.7508,160.516,253.102,4.3,47.7594,228.309,4.44605,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53014.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.087,27.364,175.177,226.645,4.3,291.967,111.223,4.4319,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53008.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.4916,28.0261,184.335,206.755,4.3,318.682,138.115,4.08647,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51051.02.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,101.637,28.3048,191.068,204.809,4.3,27.7738,208.191,4.35228,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51053.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.859,28.5401,195.233,184.882,4.3,3.73427,183.794,3.79719,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53155.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,102.571,26.1744,195.632,285.6,4.3,109.721,290.538,4.36262,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51049.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,100.351,28.5606,200.581,178.098,4.3,349.372,169.197,4.32488,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53006.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.293,28.249,215.759,149.398,4.3,319.211,138.551,4.28284,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53007.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.6839,28.5757,223.908,220.624,4.3,332.82,152.337,4.32773,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51047.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.8922,28.718,229.846,196.634,4.3,339.155,158.768,4.44825,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51052.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,99.255,28.4178,232.443,141.339,4.3,321.577,140.897,4.23081,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51048.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,100.298,29.0377,253.547,165.852,4.3,350.453,170.252,4.33815,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53004.01.BHZ,25to20,2013-02-21,21:43:51.49,100.729,26.7821,98.9106,28.4908,260.877,116.723,4.3,316.95,136.111,4.30393,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.51060.01.BHZ,25to20,2013-02-21,21:43:51.48,100.729,26.7821,99.3555,29.0113,281.624,155.71,4.3,331.619,150.979,4.28485,14,MS,4.2,211,76,10,119,80,166,166,3,75,17,264,73,,,CAP
X1.53032.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.43,26.204,46.3291,13460.8,5.4,316.206,136.066,4.45723,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53031.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.252,26.1294,56.1173,26085.2,5.4,63.2785,243.497,4.42745,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53030.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.17,26.36,65.777,14984.4,5.4,39.5023,219.686,4.44024,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53029.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.896,26.538,71.8878,2558.18,5.4,11.6131,191.677,4.22467,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53059.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.596,26.2944,95.0455,19838.1,5.4,62.6338,243.004,4.39721,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53058.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.493,26.5426,102.615,14622.5,5.4,46.1203,226.446,4.36086,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53050.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.8985,26.8405,104.965,3175.41,5.4,8.04029,188.106,4.38948,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53057.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.48,26.7524,119.042,9454.01,5.4,37.5607,217.882,4.3023,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53145.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.081,26.0078,133.737,12034.1,5.4,84.7065,265.286,4.25499,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53060.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.028,26.4411,140.956,10645.8,5.4,64.6757,245.236,4.28521,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53015.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.172,27.097,144.377,2362.39,5.4,336.571,156.314,4.39037,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53012.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.024,27.247,151.433,3297.6,5.4,10.2938,190.415,4.23933,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53144.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.19,26.3549,152.409,9042.26,5.4,70.4862,251.117,4.22828,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53052.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.398,27.1527,152.8,2981.84,5.4,24.8272,205.115,4.19902,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53049.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.6386,27.2991,155.143,2954.53,5.4,355.894,175.844,4.46624,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53014.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.087,27.364,174.901,2239.99,5.4,337.943,157.647,3.99879,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53011.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.064,27.4978,179.485,2575.05,5.4,9.93092,190.071,4.17673,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53051.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.411,27.4246,181.003,1623.22,5.4,21.1475,201.442,3.88783,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53055.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.842,27.2945,188.678,3306.69,5.4,34.9317,215.418,4.38473,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53016.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.4114,27.6054,191.678,3808.88,5.4,349.931,169.779,3.99041,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53010.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.207,27.7992,214.992,985.126,5.4,12.0727,192.278,3.8895,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51058.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,101.483,27.133,219.989,6722.04,5.4,51.3225,232.092,4.43908,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53053.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.64,27.7747,225.483,1328.81,5.4,22.8787,203.278,3.66321,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51054.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.732,27.8002,231.773,1506.56,5.4,24.6596,205.1,3.94844,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53008.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.4916,28.0261,236.705,2125.84,5.4,353.816,173.699,4.27551,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53009.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.7434,28.1529,249.355,2139.64,5.4,359.833,179.83,4.31403,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53005.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,98.9073,28.0673,254.06,369.701,5.4,340.946,160.565,3.8208,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53006.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.293,28.249,263.939,1588.15,5.4,350.196,169.989,4.37477,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51057.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,101.468,27.7561,267.028,6752.08,5.4,39.3438,220.115,4.2324,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51055.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.85,28.1583,272.689,1838.6,5.4,23.3192,203.816,4.07749,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51052.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.255,28.4178,283.01,2101.02,5.4,350.112,169.887,4.3788,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53155.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,102.571,26.1744,283.887,7611.61,5.4,83.2944,264.526,4.15765,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53007.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.6839,28.5757,296.286,1954.45,5.4,358.734,178.703,4.10504,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51056.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,101.934,27.7508,298.412,5703.34,5.4,46.1808,227.161,4.3062,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53004.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,98.9106,28.4908,298.636,1919.71,5.4,344.003,163.621,4.09649,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51049.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,100.351,28.5606,300.478,1447.13,5.4,11.2777,191.551,3.90463,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51053.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,100.859,28.5401,312.197,1659.36,5.4,20.3369,200.841,4.16997,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51047.01.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,99.8922,28.718,312.296,1798.91,5.4,2.53655,182.601,4.01783,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51051.02.BHZ,25to20,2013-03-03,05:41:28.42,99.7508,25.9025,101.637,28.3048,325.301,3601.36,5.4,34.6674,215.522,4.54779,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.51046.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,99.2872,28.8089,325.306,2093.96,5.4,351.999,171.787,4.09033,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53003.01.BHZ,25to20,2013-03-03,05:41:28.41,99.7508,25.9025,98.685,28.7346,331.071,1414.37,5.4,341.662,161.175,3.70916,9,MS,5.5,178,38,-82,348,52,-96,228,81,82,7,352,5,6.8,5.3,KIWI
X1.53031.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.252,26.1294,342.8,238.888,4.3,344.338,163.954,4.53221,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53059.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.596,26.2944,352.974,216.975,4.3,350.535,170.293,4.54235,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53144.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,101.19,26.3549,354.754,190.864,4.3,0.211306,180.217,4.50634,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53155.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,102.571,26.1744,363.283,133.84,4.3,22.5763,203.155,4.39308,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53060.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,101.028,26.4411,364.612,184.914,4.3,357.667,177.605,4.47619,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53030.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.17,26.36,369.619,220.182,4.3,344.213,163.794,4.3821,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53032.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.43,26.204,381.464,192.576,4.3,332.747,152.021,4.50733,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53058.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.493,26.5426,381.854,211.628,4.3,349.712,169.426,4.37696,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53029.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.896,26.538,396.746,199.111,4.3,341.219,160.684,4.38828,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53057.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.48,26.7524,404.947,174.613,4.3,350.14,169.848,4.43249,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51058.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,101.483,27.133,442.043,141.428,4.3,3.93995,184.069,4.17734,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53052.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.398,27.1527,450.048,176.8,4.3,350.113,169.784,4.50398,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
